class_id	student_id	sentence_id	sentence	TRANSLATION	gibbs	gibbs options	emotions
FAU	143	5	So kann ich mich auf neue, noch unbekannte Themenbereiche konzentrieren.	" "" This allows me to focus on new topics that I am not yet familiar with. "" "	2.0	0, 2	approval
FAU	143	6	Für einen genaueren Überblick bin ich den Foliensatz, den ich schon während des Proseminars als roten Faden zur Hilfe genommen hatte, durchgegangen.	" "" For a more detailed overview I went through the set of slides that I had already taken as a guide during the proseminar. "" "	2.0	0, 2	approval
FAU	143	7	An sich konnte ich ganz zu Beginn mit dem Begriffen Pädagogische Diagnostik nicht wirklich etwas verbinden, da ich keine fehl-Verbindungen schaffen wollte.	" "" In itself  I could not really connect anything with the terms Pedagogical Diagnostics at the very beginning  because I did not want to create any mis-connections. "" "	3.0	2, 3	fear, wary
FAU	143	8	Mit solchen verwirre ich mich oft selbst, da ich beide Assoziationen abspeichere.	" "" With such I often confuse myself  since I store both associations. "" "	3.0	2, 3	confused
FAU	143	9	Daher warte ich gewisser Weise mit einer Verknüpfung des Begriffes bis ich eine “offizielle Quelle” finde.	" "" Therefore  in a way  I wait to link the term until I find an ""official source"". "" "	0.0	0, 4	0
FAU	143	10	In anderen Worten eine Anmerkung einer Lehrperson, oder etwas im Foliensatz fixiertes etc..	" "" In other words a note from a teacher  or something fixed in the slide set  etc.... "" "	0.0	0	0
FAU	143	11	So vermeide ich auch mir etwas vage zu merken, es dann abernicht in Worte fassen zu können.	" "" So I also avoid remembering something vaguely  but then not being able to put it into words. "" "	0.0	0	0
FAU	143	12	Diese Art ein Thema erst konkret mit den Sachverhalten zu verbinden, wenn ich eine Verlässliche (für Prüfungen hilfreiche) Quelle habe erschwert mir allerdingsmanchmal das Stellen von Fragen zu Beginn des Themenkomplexes.	" "" However  this way of connecting a topic concretely with the facts only when I have a reliable source (helpful for exams) makes it difficult for me sometimes to ask questions at the beginning of the topic. "" "	3.0	2, 3	challenge
FAU	143	13	Da ich quasi noch keine Meinung zu dem Thema habe, da ich es noch mit nichts verbinde.	" "" Since I have quasi still no opinion to the topic  since I connect it still with nothing. "" "	0.0	0, 3	0
FAU	143	14	Zu Beginn nach einer Klarifikation, oder Erklärung zu dem mit dem Themenbereich verbundenen Sachverhalt zu fragen würde mir da wahrscheinlich helfen.	" "" To ask at the beginning for a clarification  or explanation to the facts connected with the topic would probably help me there. "" "	4.0	4	anticipation
FAU	143	15	Und ist etwas, das ich versuchen werde in Zukunft umzusetzen.	" "" And is something I will try to implement in the future. "" "	5.0	5	anticipation
FAU	143	16	Zum wieder Aufgreifen der Inhalte und um eventuell noch eine Erklärung aus einem anderen Winkel zu bekommen höre ich mir im Anschluss an das Durchgehen des Foliensatzes die Vorlesungsaufzeichnungen noch an.	" "" To revisit the content and possibly get another explanation from a different angle  I still listen to the lecture notes following my review of the slide set. "" "	0.0	0	0
FAU	143	17	So habe quasi von allem schon etwas gehört und Verbindungen hergestellt.	" "" So quasi have already heard of everything and made connections. "" "	2.0	2	satisfaction
FAU	143	18	Außerdem fallen mir in der Regel Bereiche auf, die ich mir noch genauer ansehen und wiederholen muss.	" "" Also  I usually notice areas that I need to look at more closely and review. "" "	0.0	0	0
FAU	143	19	Das sind meistens Bereiche, die an sich nicht mit meinen Interessen schneiden, oder die ich noch nicht komplett verstanden habe.	" "" These are usually areas that don't intrinsically intersect with my interests  or that I haven't completely understood yet. "" "	2.0	2, 0	disapproval
FAU	143	20	Auch Tagesform bedingtes schlecht Informationen aufnehmen können ist manchmal ein Grund.	" "" Being able to absorb information poorly due to the form of the day is also sometimes a reason. "" "	3.0	2, 3	disapproval
FAU	143	21	Das Interessenproblem lässt sich meistens mit einem herumdenken lösen, vor allem bei Sozialen und Pädagogischen Themen.	" "" The problem of interest can usually be solved by thinking around  especially in social and educational topics. "" "	0.0	0	0
FAU	143	22	Da sich derartige Inhalte gut mit Inhalten des Alltags verknüpfen lassen (leider, da das Thema der Leistungsbewertung und Lernvortschrittanalyse bei uns Zuhause leider mit negativen Erfahrungen verbunden ist), aber auch, da es für Interessen wie Geschichtenschreiben Aufgabe zum Thema Einführung in die Pädagogische Diagnostikhilfreich ist.	" "" Because such content can be well linked with content of everyday life (unfortunately  because the topic of performance assessment and learning progress analysis in our home is unfortunately associated with negative experiences)  but also because it ishilfreich for interests such as story writing task on the topic of introduction to educational diagnostics. "" "	2.0	2	approval
FAU	143	23	So kann ich mein Interesse an einem Thema, dass an sich recht umfangreich und nicht direkt mit Interessen verbunden ist, so steigern und mich selbst dafür motivieren.	" "" So I can increase my interest in a topic that in itself is quite extensive and not directly related to interests  so and motivate myself for it. "" "	0.0	0	0
FAU	143	24	Sollten immer noch Teilbereiche bestehen, die nicht hängengeblieben sind muss ich diese noch einmal mit dem Foliensatz wiederholen, eventuell selbst noch einmal aufschreiben.	" "" If there are still parts that have not stuck I have to repeat them again with the set of slides  possibly write them down again myself. "" "	0.0	0	0
FAU	143	25	Hier bei diesem Thema beispielsweise die Einteilung der Diagnoseinstrumente nach Leutner.	" "" Here in this topic  for example  the classification of diagnostic instruments according to Leutner. "" "	0.0	0	0
FAU	143	26	Da hier die genauen Begriffe nötig sind, die gelernt werden müssen.	" "" Since here the exact terms are necessary to be learned. "" "	0.0	0	0
FAU	143	27	Generell zufrieden bin ich mit meinem Lernergebnis nie, da ich weiß, wie viel mehr andere von dem Thema aufnehmen, behalten und vor allem in Worte fassen können.	" "" In general  I am never satisfied with my learning result  because I know how much more others can absorb  retain and  above all  put into words from the subject. "" "	4.0	3, 4	regret
FAU	143	28	Aber gewissermaßen bin ich doch zufrieden, da ich weiß, dass das ist, was ich in der mir gegebenen Zeit aufgenommen und vor allem verstanden habe.	" "" But in a way I am satisfied  because I know that is what I have absorbed and  above all  understood in the time given to me. "" "	4.0	3, 4	satisfaction
FAU	143	29	Ohne mich dabei selbst durch “büffeln” bis zwei Uhr frühs kaputt zu machen.	" "" Without breaking myself by ""cramming"" until two in the morning. "" "	0.0	0	0
FAU	143	30	Im Fazit also … versuchen das Thema zu verstehen, Interesse daran und Aufhängepunkte mit denen ich mir Inhalte einfacher merken kann zu finden.	" "" So in conclusion ... trying to understand the subject  find interest in it and suspension points with which I can remember content easier. "" "	4.0	4, 0	0
FAU	144	0	Die schriftliche Aufgabe war klar formuliert, allerdings bin ich eher mit gemischten Gefühlen an die Aufgabe herangegangen, da ich nicht genau wusste, was von mir verlangt wird.	" "" The written assignment was clearly stated  however I approached the assignment with rather mixed feelings as I did not know exactly what was required of me. "" "	1.0	1,2,3 	approval, ambivalent, uncertain
FAU	144	1	Um das Thema zu verstehen, habe ich den Foliensatz von Frau Prof. Dr. Gläser-Zikuda zur Hand gezogen, allerdings fande ich diesen eher unstrukturiert bzw. er hat mir persönlich beim Verstehen der Diagnostik nicht viel geholfen.	" "" In order to understand the topic  I took the set of slides by Prof. Dr. Gläser-Zikuda to hand  however  I found it rather unstructured or it did not help me personally much in understanding the diagnostics. "" "	2.0	2	disapproval
FAU	144	2	Nach einer gewissen Zeit ging es dann aber doch.	" "" After a certain time  however  it went. "" "	2.0	2	satisfaction
FAU	144	3	Ich glaube nicht, dass meine Abgabe gut gelungen ist, weil ich das Thema auch nur schwer verstanden habe, ich habe es dennoch mit meinem besten Gewissen gemacht.	" "" I don't think my submission went well because I also had a hard time understanding the subject  I still did it with my best conscience. "" "	3.0	1,2, 3	regret, challenge
FAU	144	4	Jetzt habe ich mich allerdings mit der Thematik intensiver auseinandergesetzt und auf jeden Fall neues dazu gelernt.	" "" Now  however  I have dealt with the subject more intensively and have definitely learned new things. "" "	2.0	2	satisfaction
FAU	145	0	Ehrlich gesagt, war ich mir bei der ersten Frage bisschen unsicher und weiß auch nicht, ob das auchso von mir verlangt wurde.	" "" Honestly  I was a bit unsure about the first question and I also don't know if that was required of me as well. "" "	2.0	1, 2	insecure, uncertain
FAU	145	1	Also um den Inhalt besser zu strukturieren, habe ich eine Tabelle erstellt.	" "" So to structure the content better  I created a table. "" "	0.0	0	0
FAU	145	2	Diese Tabelle hat mir auch beim Verständnis des Inhalts geholfen, da ich einige male überlegen und nachschlagen musste, ob das jetzt so stimmen kann.	" "" This table has also helped me in understanding the content  because I had to think a few times and look up whether this can now be so true. "" "	3.0	3, 0	appreciation
FAU	145	3	Mit meinem Ergebnis bei der ersten Aufgabe bin ich nicht ganz zufrieden, da ich auch nicht weiß, ob das so stimmt.	" "" I'm not completely satisfied with my result in the first task  because I also don't know if it's true that way. "" "	3.0	1, 2, 3	regret
FAU	145	4	Die zweite Aufgabe konnte ich leichter bearbeiten und ich denke mein Ergebnis bei dieser Aufgabe ist gut.	" "" I could work on the second task more easily and I think my result in this task is good. "" "	2.0	0, 2	satisfaction
FAU	146	0	Ich war sehr motiviert.	" "" I was very motivated. "" "	1.0	1, 0	regret
FAU	146	1	Anfangs dachte ich, dass es ein eher uninteressantes Thema sei jedoch fand ich den Inhalt sehr wichtig und somit auch sehr interessant.	" "" At first I thought that it was a rather uninteresting topic however I found the content very important and therefore also very interesting. "" "	3.0	1, 3	disapproval, ambivalent, approval, interest
FAU	146	2	Vorbereitet war ich eigentlich nicht jedoch konnte ich durch die vorhandenen. Vorlesungsfolien mir während der Bearbeitung vieles entnehmen.	" "" Prepared I was not actually however I could by the available. Vorlesungsfolien me during the processing much extract. "" "	2.0	1, 2 aggram	regret
FAU	146	3	Ich finde die Aufgabenstellungen waren sehr schwierig, sodass ich am Anfang nicht direkt wusste was zu erledigen	" "" I find the tasks were very difficult  so that I did not know directly what to do at the beginning "" "	3.0	2, 3	challenge, uncertain
FAU	146	4	istMir hat es Spaß gemacht etwas Neues dazu zu lernen.	" "" It was fun for me to learn something new. "" "	1.0	1	joy
FAU	146	5	Ich war anfangs nicht konzentriert, sodass ich die Lernsequenz verlassen habe und paar Tage später sie wieder aufgenommen habe. ganz gut.	" "" I was not concentrated at the beginning so I left the learning sequence and resumed it a few days later. quite good. "" "	2.0	2	regret, satisfaction
FAU	146	6	Eigentlich finde ich es ganz entspannt, jedoch kann es manchmal sehr anstrengend werden den PC hochzufahren und die Übung zu starten.	" "" Actually  I find it quite relaxing  however  sometimes it can become very tiring to boot up the PC and start the exercise. "" "	1.0	1	approval, ambivalent, disapproval, discomfort
FAU	146	7	Ich kenne mich mit dem Thema nun sehr gut aus.	" "" I am now very familiar with the subject. "" "	4.0	4, 1, 2	confident
FAU	146	8	- Mit meinen Lösungen zu den jeweiligen Fragen bin ich zufrieden.	" "" - I am satisfied with my solutions to the respective questions. "" "	1.0	1	satisfaction
FAU	147	0	Eine Psychologievorlesung verschaffte mir schon gewisse Kenntnisse im Bereich Validität, Urteilsfehler und Objektivität.	" "" A psychology lecture already provided me with some knowledge in the area of validity  judgment error  and objectivity. "" "	0.0	0	0
FAU	147	1	Dank der Teilnahme am Blockseminar Schulpädagogik zu Beginn des Semesters und einer Didaktik-Vorlesung besaß ich schon geringe Kenntnisse zum Thema Feedback.	" "" Thanks to participation in the block seminar on school pedagogy at the beginning of the semester and a didactics lecture  I already possessed a small knowledge of the topic of feedback. "" "	3.0	3, 0	appreciation
