class_id	student_id	sentence_id	sentence	one hot	Label
FAU	84	4	"Dies erleichterte mir die Bearbeitung deutlich.
Die Inhalte des Themas 5 finde ich hochrelevant für meine zukünftige Lehrtätigkeit, weswegen ich recht motiviert an die Bearbeitung der Aufgabe herangegangen bin."		
FAU	84	5	Nach Erfassen der Aufgabe habe ich mir zunächst eine Antwortstruktur überlegt und die Aufgabenteile dann chronologisch abgearbeitet.		
FAU	84	6	"Hierbei habe ich die Vorlesungsfolien zu Rate gezogen.
"		
FAU	84	7	Das Feedback zu Thema 4 hatte mir gezeigt, dass die erwarteten Antworten im Mini-Portfolio recht fundiert sein sollten.		
FAU	84	8	Daher habe ich meine Antworten zu Thema 5 stärker ausgearbeitet und mehr theoretischen Hintergrund eingeflochten.		
FAU	84	9	"Mit der Vorlesungsfolien fiel mir die Bearbeitung der Aufgabe sehr leicht und ich hatte das Gefühl, gute Antworten gegeben zu haben.
Das Feedback zu Thema 5 ging dann jedoch tatsächlich noch weit über die von mir erarbeiteten Antworten hinaus."		
FAU	84	10	Um so umfangreiche Antworten zu erhalten, wären meiner Meinung nach deutlichere Hinweise auf einen stärkeren wissenschaftlichen Unterbau in den Fragen hilfreich gewesen.		
FAU	84	11	So sind meine Antworten doch stärker praxisorientiert gewesen und beinhalteten bei Weitem nicht alle im Feedback präsentierten Kategorisierungen.		
FAU	85	0	"Bei der ersten Aufgabe habe ich die Strukturierung
nach den päd .
Entscheidungsfeldern vorgenommen und
diese jeweils weiter erläutert .
"		
FAU	85	1	"Eine Definition des
Begriffes habe ich jedoch nicht vorgenommen , da dies in der
Aufgabenstellung gefragt war .
Bei der zweiten Aufgabe habe ich die Situation
ähnlich wie in der Musterlösung zunächst analysiert und
danach abgeglichen , welche Methoden noch nicht
angewandt wurden .
Insgesamt bin ich zufrieden mit den
Aufgaben , jedoch fand ich die Aufgabenstellung der ersten
Aufgabe etwas zu schwammig ( Definition ?
"		
FAU	85	2	"Wieviele Strukturierungen / Einteilungen sollen gemacht
werden."		
FAU	86	0	Situation vor Beginn des Schreibens:		
FAU	86	1	"

-allgemein gab es über diesen Themenbereich sehr viel Information 
-die Folien und die Vorlesungen hatten sehr viel Inhalt 
-es war sehr theoretisch 
-mehr"		
FAU	86	2	"Beispiele wären zum besseren Verständnis von Nöten gewesen

"		
FAU	86	3	Während der Bearbeitung		
FAU	86	4	:		
FAU	86	5	"

"		
FAU	86	6	"-Die Bearbeitung der Aufgabe war um einiges komplexer als die vorherige Aufgabe zum Klassenmanagement 
-die Aufgabe war schnell zu verstehen 
-das Fallbeispiel war sehr gut verständlich 
-auch die Tipps waren hilfreich 
-allgemein war es schwieriger das Thema zu verstehen und auszuformulieren, deswegen habe ich diesmal in Stichpunkten geschrieben, um die Themen und Aufgaben auch besser zu ordnen
-meine Quellen waren hauptsächlich die Folien und die Vorlesung von Frau Gläser-Zikuda
-in der Literatur habe ich gesehen, dass in Büchern die gleichen Informationen stehen, wie auf den Folien, weil Frau Gläser-Zikuda diese Quellen verwendet hat."		
FAU	86	7	"Also habe ich manche Bücherquellen genannt, die ich hatte, es wurde nie direkt aus Büchern zitiert, sondern lediglich die Quellen, die auf den Folien stehen habe ich verwendet
-die Situation habe ich gut geschildert
-die Begründung von den Vorschlägen habe ich wiederrum im Fließtext verfasst
-die Probleme bei den Leistungsbeurteilungen habe ich auch genannt und was die Lehrerin hätte besser machen können 

"		
FAU	86	8	"Nach dem Feedback:

-ich hätte noch mehr Fachbegriffe verwenden können
-vor allem wie die Lehrerin hätte es besser machen können, habe ich zu kurz angeschnitten
-dennoch habe ich alle relevanten Informationen genannt
-verglichen mit dem Feedback habe ich die Aufgabe 1 gut beschrieben und die Definition und die Diagnoseinstrumente dargestellt
-bei Aufgabe 2 bin ich auf die bisherigen Vorgehensweisen der Lehrerin zu kurz eingegangen"		
FAU	87	0	"Reflexion zur Situation vor der Bearbeitung der Thematik
"		
FAU	87	1	"Mein eigenes, hergestelltes Schema für die Vorbereitung auf die Bearbeitung der Thematik,
welches ich auch schon bei dem ersten Themenblock angewendet habe, habe ich nun hier
auch genutzt."		
FAU	87	2	"Vor der Bearbeitung der Aufgaben zu dem Thema 5 Einführung in die
pädagogische Diagnostik habe ich mir die dazugehörigen Materialien im StudOn-Kurs
angeschaut und die wichtigsten Aspekte für mich zusammengefasst."		
FAU	87	3	"Die
zusammengefassten Materialien habe ich dann bei der weiteren Bearbeitung als
Unterstützung genommen."		
FAU	87	4	"Bei Fragen zu der Vorlesung habe ich mich mit einem
Kommilitonen besprochen."		
FAU	87	5	"
"		
FAU	87	6	"Reflexion zur Situation während der Bearbeitung der Thematik
"		
FAU	87	7	"Auch die Situation während der Bearbeitung des zweiten Themenblocks ähnelt der des
ersten Themenblocks."		
FAU	87	8	"Als ersten Schritt habe ich mir die Aufgabenstellung und das
Fallbeispiel genau durchgelesen."		
FAU	87	9	"Da es bei der ersten Aufgabe um das Skizzieren des Themas
aus der Vorlesung ging und es noch nicht auf ein Beispiel angewendet werden musste, habe
ich meine Notizen genommen und mithilfe dieser die erste Aufgabe bearbeitet."		
FAU	87	10	"Für die
zweite Fragestellung habe ich mir das Fallbeispiel nochmal angeschaut und mir die
wichtigsten Aspekte im Hinblick auf die Fragestellung herausgeschrieben."		
FAU	87	11	"So konnte ich die
angewendeten Vorgehensweisen rausschreiben, damit der erste Teil der Fragestellung
abgedeckt wurde."		
FAU	87	12	"Für den zweiten Teil der zweiten Fragestellung habe ich mir meine
Notizen nochmal zur Hilfe genommen und mithilfe dieser die Frage beantwortet."		
FAU	87	13	"
Reflexion"		
FAU	87	14	Zur Situation nach der Bearbeitung der Thematik		
FAU	87	15	"
Da ich die Vorgehensweise der Bearbeitung in Ansätzen schon von dem ersten Themenblock
kannte, konnte ich mich schneller mit der Bearbeitung der Thematik befassen."		
FAU	87	16	"Dadurch
ähnelte sich auch das Schema der Reflexion des ersten Themenblock mit dem zweiten
Themenblock."		
FAU	87	17	"Nach meiner Fertigstellung der Beantwortung der Fragestellung habe ich die
Texte auf Rechtschreibung und Grammatik überprüft, bevor ich diese dann abgegeben habe.
Daraufhin habe ich mir zur Hilfe für die Reflexion die Feedbackvarianten angeschaut."		
FAU	87	18	"Bei der
ersten Aufgabe habe ich mich durch die Art der Fragestellung dazu verleiten lassen, dass
meine Ausführungen kurz und knapp sind, allerdings sollte die Strukturierung noch
ausführlicher dargestellt werden."		
FAU	87	19	"Ich habe die Aspekte der Strukturierung meiner Meinung
nach zwar richtig benannt, weshalb ich damit zufrieden bin."		
FAU	87	20	"Für die weitere Bearbeitung von
Aufgabenstellungen dieser Art"		
FAU	87	21	"merke ich mir aber, dass Skizzieren auch eine weitere
Ausführung der Strukturierung erwartet."		
FAU	87	22	"Bei der zweiten Fragestellung bin ich genauso
vorgegangen wie die erwartete Herangehensweise in den Feedbackvarianten."		
FAU	87	23	"Dabei habe
ich mich aber mehr auf den ersten Teil der Fragestellung fixiert und diese in Verbindung mit
dem zweiten Teil beantwortet und bin nicht noch einmal extra einzeln auf den zweiten Teil
eingegangen."		
FAU	87	24	"Im Großen und Ganzen bin ich mit meiner Ausarbeitung zufrieden, nehme
aber dennoch gelernte Hinweise für weitere Aufgabenbearbeitungen dieser Art mit."		
FAU	88	0	"Reflexion vor der Bearbeitung:
"		
FAU	88	1	"Angefangen habe ich mit dem Durcharbeiten der Folien, versuchte aber zuvor die Schwerpunkte der daraufhin zu bearbeitenden Diagnostik herauszufinden und mich auf diese mehr zu fokussieren.

"		
FAU	88	2	"Während der Bearbeitung:
Mit Hilfe der Tipps wurde die Bearbeitung definitiv erleichtert und ich konnte schnell die Aufgaben bearbeiten. 
Ich kam mit der Aufgabenstellung zunächst weniger klar, aber die Tipps halfen mir und danach fiel es mir leichter.

"		
FAU	88	3	"Nach der Bearbeitung:
Nach dem Durcharbeiten des Feedbacks fiel mir auf, dass meine inhaltlichen Punkte mit der „Musterlösung“ größtenteils übereinstimmten, nur wieder mal war ich etwas sparsam im Detail gewesen."		
FAU	89	0	1)		
FAU	89	1	"Reflexion zur Situation vor der Bearbeitung
"		
FAU	89	2	Zunächst habe ich die Vorlesungsfolien zu dem Thema durchgelesen und mir Notizen gemacht.		
FAU	89	3	"Anschließend bin ich das Lernmodul durchgegangen und habe mir die Tipps durchgelesen.

2"		
FAU	89	4	)		
FAU	89	5	"Reflexion zur Situation während der Bearbeitung
"		
FAU	89	6	Ich fand die erste Aufgabe erstmal etwas überfordernd, als ich mir aber nochmal die Folien angeschaut habe fand ich es relativ leicht die Aufgabe zu bearbeiten.		
FAU	89	7	Ich hätte eventuell noch mehr auf die Einzelnen Definitionen einzugehen.		
FAU	89	8	"
Eine mögliche Lösung für Frau Klammer mir zu überlegen viel mir jedoch leicht."		
FAU	89	9	3)		
FAU	89	10	"Reflexion zur Situation nach der Bearbeitung
"		
FAU	89	11	Ich fühle mich was das Thema pädagogische Diagnostik angeht sehr gut informiert und habe auch einiges lernen können.		
FAU	89	12	Ich kann mir auch gut vorstellen, dass ich im späteren Berufsalltag oft die Selbsteinschätzung der Schüler abfragen werde, um meine Unterricht optimal für sie vorzubereiten.		
FAU	90	0	Die Aufgabe wurde gewissenhaft nach dem Durcharbeiten der Vorlesungsfolien bearbeitet.		
FAU	90	1	Das Fallbeispiel ist sehr wichtig, da es generell sehr häufig in Lehr-/Lernprozessen auftritt und wahrscheinlich jeden Lehrer einmal trifft.		
FAU	90	2	Die Aufgabe war sehr gut gestellt, sodass die Bearbeitung sehr einfach fiel, doch leider wurde mir nicht ganz klar, dass die Lösungsansätze eher darauf abzielten, dass allgemein alle möglichen Lösungsvorschläge aufgezählt werden sollten.		
FAU	90	3	Daher habe ich in meinem Lösungsansatz auch im Verglich zur Musterlösung weniger Lösungsansätze aufgezählt, dafür jedoch fallbezogener erklärt.		
FAU	90	4	Die Lerninhalte in der Vorlesungsfolien waren sehr gut zu verstehen und ziemlich einfach, daher fand ich es nicht so wichtig, diese 1:1 wieder in meinem Portfolio wiederzugeben.		
FAU	90	5	Insgesamt bin ich zufrieden mit meiner Lösung, wobei mir im Nachhinein noch der ein oder andere Aspekt zur Problemlösung eingefallen wäre.		
FAU	91	0	"
"		
FAU	91	1	Reflexion zur Situation vor der Bearbeitung der Thematik		
FAU	91	2	"Einführung in die Pädagogische Diagnostik (Lerninhalte, schriftliche Aufgabe, …):
"		
FAU	91	3	Vor der Bearbeitung der Thematik Einführung in die Pädagogische Diagnostik habe ich mir die Aufgabe durchgelesen und mir die entsprechenden Folien herausgesucht, die ich mir als Gedankenstütze bereit halte.		
FAU	91	4	Ich finde ich hätte mich ruhig etwas mehr vorbereiten und lernen können, bevor ich mich auf die Aufgabe gestürzt habe.		
FAU	91	5	"

"		
FAU	91	6	"Reflexion zur Situation während der Bearbeitung der Thematik Einführung in die Pädagogische Diagnostik (Lerninhalte, schriftliche Aufgabe, …):
Während der Bearbeitung musste ich dann die Denkanstöße verwenden, obwohl ich diese nicht benutzen wollte."		
FAU	91	7	"Ich habe mich auch selbst dabei erwischt, wie ich immer wieder auf die Folien schauen musste. 

"		
FAU	91	8	"Reflexion zur Situation nach der Bearbeitung der Thematik Einführung in die Pädagogische Diagnostik (Lerninhalte, vor allem schriftliche Aufgabe, …):
Nach der Bearbeitung habe ich mir die Musterlösung heruntergeladen und diese durchgelesen."		
FAU	91	9	Auch hier ist mir aufgefallen, wie wenig ich geschrieben habe und dass ich nicht allzu ausführlich war.		
FAU	91	10	Ich finde, ich hätte etwas ausführlicher sein können.		
FAU	91	11	Durch die fehlende Vorbereitung ist mir dies allerdings nicht gelungen.		
FAU	92	0	Vor dem Bearbeiten der Aufgabe war ich aufgrund des für mich trocken klingenden Titels wenig motiviert und interessiert.		
FAU	92	1	"Trotzdem fand ich mich durch das Benutzen der Vorlesungsaufzeichnungen und durch die Tipps im Lernmodul gut auf die Aufgabe vorbereitet und habe verstanden, um was es bei der Aufgabe geht.
Beim Bearbeiten der Aufgabe war ich, trotz anfänglicher mangelnder Motivation gut konzentriert, da ich die Fragestellung gut beantworten konnte und das Fallbeispiel die gesamte Aufgabe sehr Realitätsnah dargestellt hat, was mein Interesse ein wenig weckte."		
FAU	92	2	Das selbstständige Lernen auf StudOn fühlt sich leider fern vom eigentlichen Unileben an.		
FAU	92	3	"Trotzdem hatte ich damit keine Probleme und konnte durch gute Struktur in Aufgabenstellung und Tipps auch allein gut zurechtkommen.
Nach Bearbeiten der Aufgabe beurteile ich meine Kompetenzen in diesem Bereich nur als ausreichend."		
FAU	92	4	Das Thema ist auch im Nachhinein für mich eher trocken und daher ist es auch schwerer, sich darin zurecht zu finden.		
FAU	92	5	"Darunter litt sicherlich auch meine Lösung zur schriftlichen Aufgabe. 
Insgesamt lag mir persönlich der erste zu bearbeitende Themenbereich um einiges besser, trotzdem hatte ich keine schwerwiegenden Probleme beim Lösen dieser Aufgabe."		
FAU	93	0	3. Reflexion zur Aufgabe zum Thema 5		
FAU	93	1	Vor der Bearbeitung		
FAU	93	2	"
"		
FAU	93	3	Einlesen in das zu Verfügung stehende Material und Nachschlagen von bestimmten Dingen in Literaturbezogenen Büchern.		
FAU	93	4	"Sammeln von dem Wichtigstem aus den Vorlesungsfolie
"		
FAU	93	5	"Während der Bearbeitung
"		
FAU	93	6	Durch Literaturbezogenes Wissen die Aufgabe 1 bearbeitet und versucht in eigene Worte zu fassen.		
FAU	93	7	"In Aufgabe 2 sowohl an Material orientiert als auch an eigenen Erfahrungen versucht den Unterricht besser zu gestalten und mit der Zeit zu gehen.
Nach der Bearbeitung
Das Thema 5 ist eindeutig eines, was noch für mich deutlich an Lernaufholung braucht."		
FAU	93	8	In manchen Fällen ist es zu Viel Gefachsimpel wodurch man leicht den Überblick über das Wichtigste verliert.		
FAU	93	9	Eine Zusammenfassung meiner Seite wäre von Vorteil gewesen.		
FAU	94	0	Bevor ich mit der Bearbeitung der Aufgabe begonnen habe, habe ich mich mit den Materialien vertraut gemacht.		
FAU	94	1	Ich war am Anfang recht motiviert, als ich dann aber die Fülle an Materialien gesehen habe hat sich diese Euphorie etwas gelegt.		
FAU	94	2	Nachdem ich mich mit den Materialien vertraut gemacht habe, stieg mein Interesse an dem Thema jedoch wieder.		
FAU	94	3	Der Themenbereich ist recht komplex und umfangreich, jedoch einfach zu verstehen.		
FAU	94	4	Ich konnte mir vor Beginn nicht so recht etwas unter dem Thema vorstellen		
FAU	94	5	nun bin ich jedoch besser damit vertraut.		
FAU	94	6	Wie ich schon erwähnte, waren die Materialien sehr umfangreich und in großer Fülle vorhanden, daher habe ich mich sehr gut auf das Themengebiet vorbereitet gefühlt.		
FAU	94	7	"Die Aufgabe an sich fand recht simpel formuliert und war einfach für mich zu verstehen und dann auch zu bearbeiten. 
"		
FAU	94	8	Während der Bearbeitung hat mir besonders spaß gemacht mich mit dem Fallbeispiel auseinander zu setzen und Lösungsvorschläge zu erarbeiten.		
FAU	94	9	Ich war beim Bearbeiten recht gut konzentriert, auch wenn ich durch den Umfang ein paar kleinere Pause einlegen musste.		
FAU	94	10	Die Aufgabe war für mich sehr Zeitintensiv, daher waren die Pause zwischendrin nötig.		
FAU	94	11	Mit der Aufgabe an sich bin ich gut zurechtgekommen.		
FAU	94	12	Ich denke sie war nicht zu schwer und auch nicht zu einfach.		
FAU	94	13	Ich finde nur der erste teil hätte etwas genauer eingegrenzt werden können, dann wäre dies für mich noch etwas besser zu bearbeiten gewesen.		
FAU	94	14	Mit der gesamten Aufgabenstellung zum selbstständigen Lernen komme ich gut zurecht.		
FAU	94	15	Nach drei Semestern online bin ich das selbständige Erarbeiten von Materialien nun aber auch schon gut gewöhnt.		
FAU	94	16	Das Anfertigen von Reflexionen liegt mir immer noch nicht so besonders gut und es ist für mich immer noch ungewohnt.		
FAU	94	17	"Ich denke aber, dass ich mich auch hier verbessern konnte. 
Meinen Kompetenzstand am Ende der Lerneinheit wurde ich mit ausreichen bis gut bewerten."		
FAU	94	18	Ich weiß über die Grundlagen zur Pädagogischen Diagnostik bescheid und kann mir unter dem Begriff an sich nun etwas vorstellen.		
FAU	94	19	Ich denke meine Lösung zur schriftlichen Aufgabe ist etwas lang aber alle wesentlichen Punkte und Lösungen sollten angesprochen worden sein.		
FAU	94	20	Ich bin nur nicht sicher ob manche Aspekte zu umfangreich von mir beantwortet wurde und ob ich den Fokus möglicherweise auf die falschen Punkte gelegt habe.		
FAU	94	21	Dennoch bin ich überzeugt, dass es meinen Erwartungen gerecht wurde.		
FAU	94	22	Wie ich schon sagte, finde ich es immer noch etwas komisch eine Reflexion zu verfassen, aber ich denke auch das ich mich hier verbessern konnte.		
FAU	94	23	Sie zeigt mir klar, dass ich aus meiner letzten Reflexion gelernt habe und in der Bearbeitung der zweiten Aufgabe mich besser auf die Materialien fokussieren konnte als davor.		
FAU	94	24	Daher bin ich auch mit dieser zufrieden und sie entspricht meinen Anforderungen.		
FAU	94	25	Die gesamte Lerneinheit beurteile ich abschließend als gut.		
FAU	94	26	Die einzige Kritik, die ich habe, ist die Hülle und Fülle an Materialien, welche mich persönlich zuerst erschlagen hat.		
FAU	94	27	Dies könnte man gegebenenfalls etwas reduzieren und auf die Kernelemente beschränken.		
FAU	94	28			
FAU	95	0	"Reflexion zum Thema „ Einführung in die pädagogische Diagnostik“
"		
FAU	95	1	Beim erstmaligen Lesen der Aufgabenstellung kamen mir was die Teilaufgabe zwei betrifft direkt ein paar konkrete Lösungsansätze in den Sinn, was mich positiv stimmte bezüglich dieses Abschnitts.		
